agent_id,segment,tenure_months,monthly_contracts,retention_rate_13m,commission_rate,customer_satisfaction,cross_sell_count,complaint_count,training_hours,churned_12m,monthly_premium_10k,commission_cost_10k,cluster,cluster_segment
AG03969,Stable,28,2.8,72.6,32.7,4.4,2,2,5.7,1,618.0,202.0,3,At-Risk
AG03970,At-Risk,9,3.2,63.3,31.5,3.4,0,2,16.8,0,335.0,106.0,3,At-Risk
AG03971,Stable,37,5.2,71.9,44.0,6.8,1,1,6.0,0,1481.0,652.0,2,Developing
AG03972,Stable,36,6.9,81.0,39.8,9.0,1,0,8.2,0,1336.0,532.0,2,Developing
AG03973,Stable,6,3.5,85.5,34.0,6.8,0,1,16.2,0,797.0,271.0,1,Stable
AG03974,Star,62,12.5,96.3,40.9,8.7,4,0,3.9,0,4673.0,1911.0,0,Star
AG03975,Stable,14,5.7,80.8,35.7,5.7,1,0,11.0,0,1349.0,482.0,1,Stable
AG03976,Star,51,15.1,91.0,50.0,8.4,4,1,11.4,0,6307.0,3154.0,0,Star
AG03977,Stable,21,7.9,69.9,34.0,8.1,1,0,16.4,0,1558.0,530.0,1,Stable
AG03978,Stable,2,3.2,69.5,39.2,7.6,0,2,24.4,0,753.0,295.0,1,Stable
AG03979,Developing,5,0.0,75.1,31.9,7.9,0,1,15.2,0,0.0,0.0,1,Stable
AG03980,Star,84,12.8,97.0,46.4,9.7,6,0,2.9,0,4640.0,2153.0,0,Star
AG03981,Stable,18,6.0,79.8,34.8,8.0,0,0,9.3,0,1521.0,529.0,1,Stable
AG03982,Stable,40,7.1,74.1,41.2,6.9,0,1,7.3,0,2049.0,844.0,2,Developing
AG03983,Stable,22,5.3,80.2,38.0,6.2,0,0,14.2,0,1224.0,465.0,1,Stable
AG03984,Stable,11,7.7,80.0,37.0,7.0,1,0,16.5,0,1954.0,723.0,1,Stable
AG03985,Star,68,14.2,96.0,51.2,8.2,6,0,6.6,0,4875.0,2496.0,0,Star
AG03986,Stable,13,5.9,76.7,40.1,7.8,1,0,11.8,0,1144.0,459.0,1,Stable
AG03987,Stable,30,8.1,88.8,41.1,7.1,2,2,7.2,0,1655.0,680.0,2,Developing
AG03988,At-Risk,4,0.7,53.2,32.8,3.6,0,0,19.1,1,98.0,32.0,3,At-Risk
AG03989,At-Risk,7,3.6,41.6,31.5,5.3,0,2,18.7,1,427.0,135.0,3,At-Risk
AG03990,At-Risk,101,0.8,55.9,28.9,5.0,1,1,1.3,0,108.0,31.0,3,At-Risk
AG03991,Stable,54,6.9,83.2,43.7,7.6,2,1,4.9,0,1232.0,538.0,2,Developing
AG03992,Star,100,13.9,95.9,49.6,8.2,4,1,5.9,0,4247.0,2107.0,0,Star
AG03993,Stable,82,9.6,86.6,39.5,6.7,4,1,2.9,0,2752.0,1087.0,2,Developing
AG03994,Stable,38,8.3,84.5,39.5,7.6,1,0,5.3,0,1973.0,779.0,2,Developing
AG03995,Star,47,12.0,86.3,45.3,8.8,3,0,8.1,0,5482.0,2483.0,0,Star
AG03996,Star,69,12.8,91.5,42.8,8.7,4,0,5.9,0,3778.0,1617.0,0,Star
AG03997,Stable,11,6.9,78.2,36.6,7.2,1,0,13.1,0,1782.0,652.0,1,Stable
AG03998,Stable,7,3.2,77.7,38.8,5.2,1,0,18.7,1,863.0,335.0,1,Stable
AG03999,Stable,1,4.2,76.1,35.7,7.3,0,0,24.3,0,1177.0,420.0,1,Stable
AG04000,Developing,26,3.6,60.0,32.3,5.0,1,1,9.1,0,687.0,222.0,3,At-Risk
AG04001,Stable,6,4.5,82.0,37.0,6.8,2,1,17.5,0,1463.0,541.0,1,Stable
AG04002,At-Risk,21,2.2,46.5,31.9,6.2,2,2,11.9,0,280.0,89.0,3,At-Risk
AG04003,Stable,14,4.3,75.9,37.3,7.8,0,1,13.5,0,1068.0,398.0,1,Stable
AG04004,Stable,31,6.5,88.4,40.2,8.1,3,0,9.8,0,1452.0,584.0,2,Developing
AG04005,Stable,2,0.4,74.1,38.1,7.7,2,2,20.6,0,110.0,42.0,1,Stable
AG04006,Stable,32,7.5,80.9,40.9,5.6,1,2,8.4,0,2540.0,1039.0,2,Developing
AG04007,Stable,1,3.2,76.4,37.7,6.2,0,0,24.7,0,735.0,277.0,1,Stable
AG04008,Stable,11,6.3,76.7,36.7,6.6,1,2,17.2,0,1387.0,509.0,1,Stable
AG04009,Developing,36,5.0,74.8,32.4,6.8,1,0,6.1,0,823.0,267.0,2,Developing
AG04010,Stable,6,3.6,89.4,38.8,6.4,0,2,19.7,0,555.0,215.0,1,Stable
AG04011,Stable,56,7.1,78.0,37.6,5.9,1,0,1.8,1,1225.0,461.0,2,Developing
AG04012,At-Risk,87,2.5,52.2,32.0,1.8,0,2,2.1,1,277.0,89.0,3,At-Risk
AG04013,Star,10,10.1,94.8,51.9,8.7,4,0,19.9,0,3532.0,1833.0,0,Star
AG04014,Stable,32,9.0,78.3,41.0,8.1,0,1,10.3,0,2729.0,1119.0,2,Developing
AG04015,Stable,2,1.4,74.6,37.2,7.4,0,0,18.9,1,341.0,127.0,1,Stable
AG04016,Stable,72,7.7,80.6,41.6,6.8,0,2,2.9,0,1596.0,664.0,2,Developing
AG04017,Stable,7,5.2,78.2,39.0,7.8,2,0,16.9,0,1301.0,507.0,1,Stable
AG04018,Star,87,13.2,92.7,51.0,8.7,5,0,5.3,0,4373.0,2230.0,0,Star
AG04019,Developing,20,1.7,69.5,30.6,8.6,0,0,8.3,0,285.0,87.0,1,Stable
AG04020,Stable,6,1.1,73.0,43.1,5.8,2,1,18.6,1,382.0,165.0,1,Stable
AG04021,Stable,8,4.1,76.6,39.5,7.2,3,0,13.8,0,1026.0,405.0,1,Stable
AG04022,Stable,80,6.7,83.6,41.6,8.3,5,2,5.0,0,2156.0,897.0,2,Developing
AG04023,At-Risk,20,0.0,54.5,26.0,2.4,0,1,13.4,0,0.0,0.0,3,At-Risk
AG04024,Developing,54,4.7,76.0,31.3,7.6,0,1,2.8,0,737.0,231.0,2,Developing
AG04025,At-Risk,28,1.1,47.5,29.9,5.5,0,2,5.7,1,130.0,39.0,3,At-Risk
AG04026,Developing,45,4.2,65.4,38.0,2.9,1,0,5.0,1,830.0,315.0,3,At-Risk
AG04027,Developing,7,5.3,69.2,29.6,6.3,0,2,15.9,0,969.0,287.0,3,At-Risk
AG04028,Stable,20,6.6,84.6,36.8,6.5,0,1,10.3,0,1418.0,522.0,1,Stable
AG04029,At-Risk,24,0.7,50.7,28.8,7.1,0,0,9.5,0,90.0,26.0,3,At-Risk
AG04030,Stable,18,6.7,79.5,41.2,7.3,2,0,9.6,0,2042.0,841.0,2,Developing
AG04031,Stable,19,5.8,79.7,38.0,6.1,2,1,14.4,0,1328.0,505.0,1,Stable
AG04032,Developing,77,3.7,70.8,34.4,8.0,2,1,1.5,0,735.0,253.0,2,Developing
AG04033,Stable,68,5.7,78.6,36.3,6.2,3,1,5.0,0,1260.0,457.0,2,Developing
AG04034,Stable,27,5.8,77.2,38.5,5.8,0,0,6.7,0,1246.0,480.0,2,Developing
AG04035,Stable,2,1.9,73.3,38.7,6.2,1,0,20.5,0,452.0,175.0,1,Stable
AG04036,Stable,6,5.0,70.8,35.8,7.3,3,0,18.5,0,1433.0,513.0,1,Stable
AG04037,Developing,28,4.5,72.3,33.0,5.5,0,0,8.5,0,861.0,284.0,1,Stable
AG04038,Stable,3,5.4,74.6,37.8,6.9,0,1,19.1,0,1252.0,473.0,1,Stable
AG04039,Developing,7,3.3,62.4,34.4,6.1,0,2,16.0,0,668.0,230.0,3,At-Risk
AG04040,Stable,18,6.3,83.9,38.5,6.9,1,1,10.6,0,1828.0,704.0,1,Stable
AG04041,Developing,18,1.7,73.2,30.2,4.9,0,0,10.1,1,330.0,100.0,3,At-Risk
AG04042,Stable,19,4.3,77.3,38.6,6.9,0,0,11.7,0,959.0,370.0,1,Stable
AG04043,At-Risk,1,0.0,46.6,33.7,3.2,0,1,24.8,1,0.0,0.0,3,At-Risk
AG04044,Stable,5,2.4,76.7,41.9,9.0,0,0,19.0,0,593.0,248.0,1,Stable
AG04045,Stable,57,4.0,78.4,36.4,6.1,2,1,5.1,0,920.0,335.0,2,Developing
AG04046,Stable,15,3.9,85.4,44.7,6.0,0,1,14.9,0,1240.0,554.0,1,Stable
AG04047,Stable,112,10.2,76.1,42.6,6.4,7,1,1.3,0,2748.0,1171.0,2,Developing
AG04048,Stable,4,2.6,79.7,39.9,6.4,0,0,15.3,1,678.0,271.0,1,Stable
AG04049,Developing,35,1.7,58.8,36.4,5.5,0,1,6.7,1,357.0,130.0,3,At-Risk
AG04050,At-Risk,12,1.1,48.3,26.4,6.9,0,2,15.8,1,193.0,51.0,3,At-Risk
AG04051,Developing,13,0.0,65.1,30.8,4.7,1,1,17.7,0,0.0,0.0,3,At-Risk
AG04052,Stable,69,7.4,80.1,41.3,7.7,2,0,1.2,0,1773.0,732.0,2,Developing
AG04053,Stable,120,9.8,81.2,37.8,7.8,6,0,4.3,0,2236.0,845.0,2,Developing
AG04054,Developing,68,2.7,61.0,34.3,6.2,1,2,3.7,1,449.0,154.0,3,At-Risk
AG04055,Developing,90,1.6,75.6,40.7,5.8,2,3,1.7,0,309.0,126.0,2,Developing
AG04056,Stable,35,6.3,81.1,36.3,8.1,0,0,4.6,0,1337.0,485.0,2,Developing
AG04057,At-Risk,71,2.0,47.4,28.7,1.3,0,4,1.9,1,264.0,76.0,3,At-Risk
AG04058,Stable,2,2.5,78.2,36.5,7.1,0,0,21.5,0,749.0,273.0,1,Stable
AG04059,Developing,22,1.3,71.9,30.0,6.5,0,0,12.4,0,245.0,74.0,1,Stable
AG04060,At-Risk,21,3.5,50.6,26.1,3.7,0,4,4.9,1,345.0,90.0,3,At-Risk
AG04061,Developing,8,0.6,71.5,34.5,6.2,0,1,17.4,0,105.0,36.0,1,Stable
AG04062,Stable,9,4.1,82.8,41.4,6.8,2,1,14.6,0,777.0,322.0,1,Stable
AG04063,Stable,23,4.6,79.4,34.8,8.8,0,0,8.7,0,1087.0,378.0,1,Stable
AG04064,Stable,1,0.5,86.3,35.5,4.4,3,0,22.0,0,142.0,50.0,1,Stable
AG04065,Developing,28,3.1,78.5,36.2,7.2,0,1,12.1,0,557.0,202.0,1,Stable
AG04066,Stable,2,1.6,78.1,38.6,6.6,0,0,19.0,1,299.0,115.0,1,Stable
AG04067,Developing,7,3.1,66.8,33.2,4.5,0,1,16.7,1,642.0,213.0,3,At-Risk
AG04068,At-Risk,23,1.2,47.4,36.5,5.7,0,2,6.5,0,174.0,64.0,3,At-Risk
AG04069,Stable,8,2.7,70.2,39.8,7.6,3,0,17.2,0,693.0,276.0,1,Stable
AG04070,Stable,120,8.6,84.0,44.3,9.1,4,0,0.8,0,1869.0,828.0,2,Developing
AG04071,Developing,24,4.3,73.2,32.6,8.2,0,1,12.5,0,837.0,273.0,1,Stable
AG04072,Stable,28,4.6,81.7,36.2,4.6,0,0,8.9,1,1155.0,418.0,1,Stable
AG04073,Stable,0,1.4,77.2,33.2,6.3,0,1,21.4,1,341.0,113.0,1,Stable
AG04074,Star,82,14.5,93.8,51.0,8.6,6,0,5.1,0,4059.0,2070.0,0,Star
AG04075,Stable,19,6.0,78.1,40.4,5.8,2,1,11.8,0,993.0,401.0,1,Stable
AG04076,Developing,7,1.5,69.1,38.7,6.6,0,2,18.3,1,308.0,119.0,1,Stable
AG04077,Stable,11,6.4,68.4,42.8,5.4,2,1,12.3,0,1753.0,750.0,1,Stable
AG04078,Stable,53,11.1,70.5,39.2,7.0,3,1,3.9,0,2364.0,927.0,2,Developing
AG04079,Stable,99,7.9,88.9,38.7,8.0,0,1,2.3,0,1812.0,701.0,2,Developing
AG04080,Stable,22,6.1,76.6,37.6,8.4,1,1,10.4,0,1537.0,578.0,1,Stable
AG04081,Stable,7,4.4,83.5,39.5,6.7,0,0,19.6,0,1162.0,459.0,1,Stable
AG04082,Developing,4,0.4,67.8,32.1,3.5,0,1,16.1,1,72.0,23.0,3,At-Risk
AG04083,Stable,0,3.2,69.0,37.3,7.9,0,0,23.9,0,854.0,319.0,1,Stable
AG04084,Stable,15,6.0,74.0,42.8,7.0,1,0,13.4,0,1678.0,718.0,1,Stable
AG04085,At-Risk,88,1.5,60.3,29.1,6.2,2,2,1.5,0,199.0,58.0,3,At-Risk
AG04086,Stable,37,8.4,83.3,42.3,7.8,0,0,7.9,0,1323.0,560.0,2,Developing
AG04087,Developing,7,2.3,76.5,32.9,8.1,0,0,16.2,0,485.0,160.0,1,Stable
AG04088,Star,27,9.6,85.1,51.6,8.2,2,0,7.9,0,3808.0,1965.0,0,Star
AG04089,Stable,16,6.0,78.8,39.2,8.4,1,0,5.4,0,1609.0,631.0,2,Developing
AG04090,Stable,20,6.3,82.1,33.0,7.0,0,0,8.3,0,1578.0,521.0,1,Stable
AG04091,Developing,32,5.3,82.3,32.3,6.9,0,2,6.2,0,1065.0,344.0,2,Developing
AG04092,Developing,5,3.2,65.8,32.7,6.7,1,0,18.6,0,506.0,165.0,1,Stable
AG04093,Stable,43,7.2,80.0,37.7,8.3,1,1,6.5,0,1651.0,622.0,2,Developing
AG04094,Stable,106,7.0,79.7,40.8,6.0,1,1,1.7,0,1819.0,742.0,2,Developing
AG04095,Stable,0,2.1,73.6,35.8,7.9,0,0,19.2,0,597.0,214.0,1,Stable
AG04096,Stable,35,7.5,73.9,40.0,8.2,2,1,5.9,0,1628.0,651.0,2,Developing
AG04097,Developing,30,4.5,74.7,36.1,7.5,0,1,7.3,0,767.0,277.0,1,Stable
AG04098,Developing,2,1.7,69.8,31.3,5.3,0,0,23.9,0,267.0,84.0,1,Stable
AG04099,At-Risk,25,1.7,56.2,34.2,4.6,0,2,10.2,0,203.0,69.0,3,At-Risk
AG04100,Stable,11,6.3,86.0,39.1,8.1,1,0,11.3,0,1906.0,745.0,1,Stable
AG04101,Developing,52,3.4,72.2,27.8,4.8,0,0,3.7,0,513.0,143.0,3,At-Risk
AG04102,Stable,45,11.1,87.9,34.9,6.0,2,1,6.5,0,3252.0,1135.0,2,Developing
AG04103,Stable,113,8.9,75.6,45.1,7.0,2,0,2.2,0,2349.0,1059.0,2,Developing
AG04104,At-Risk,25,0.1,64.2,24.9,2.1,0,4,5.8,1,10.0,2.0,3,At-Risk
AG04105,Star,1,3.9,96.2,45.7,9.2,4,0,25.8,0,1467.0,670.0,1,Stable
AG04106,Developing,1,2.4,69.0,33.6,6.5,0,0,21.9,0,606.0,204.0,1,Stable
AG04107,Developing,2,0.7,65.9,28.8,5.8,0,1,20.1,0,158.0,46.0,3,At-Risk
AG04108,At-Risk,14,0.0,69.3,30.6,5.8,0,2,11.5,1,0.0,0.0,3,At-Risk
AG04109,Stable,57,6.3,74.7,40.4,7.5,2,0,5.9,0,1286.0,520.0,2,Developing
AG04110,Stable,15,6.2,77.5,39.7,7.6,0,0,9.1,0,2051.0,814.0,1,Stable
AG04111,Developing,1,0.0,46.0,34.3,9.0,1,1,18.1,0,0.0,0.0,3,At-Risk
AG04112,Developing,59,2.4,79.5,34.5,5.6,1,1,2.2,0,461.0,159.0,2,Developing
AG04113,Stable,64,7.7,82.0,42.9,7.3,2,0,4.0,0,2007.0,861.0,2,Developing
AG04114,Developing,2,0.9,63.7,34.9,6.5,0,0,17.7,0,149.0,52.0,1,Stable
AG04115,Stable,23,5.1,78.6,36.7,8.6,1,2,8.6,0,1303.0,478.0,1,Stable
AG04116,Stable,13,4.4,81.6,42.3,5.9,1,0,13.0,0,1119.0,473.0,1,Stable
AG04117,At-Risk,29,0.0,60.1,30.3,5.7,0,2,8.7,0,0.0,0.0,3,At-Risk
AG04118,Stable,82,8.0,80.3,41.0,7.0,4,0,2.1,0,2166.0,888.0,2,Developing
AG04119,Stable,9,3.3,78.3,42.9,5.5,2,1,15.2,0,940.0,403.0,1,Stable
AG04120,At-Risk,73,0.8,59.0,36.0,4.0,0,1,1.5,1,105.0,38.0,3,At-Risk
AG04121,Developing,25,4.1,68.2,30.2,6.7,1,2,11.2,0,615.0,186.0,3,At-Risk
AG04122,At-Risk,27,1.1,60.6,33.5,4.9,0,3,9.8,1,161.0,54.0,3,At-Risk
AG04123,Stable,25,5.3,91.7,36.4,7.8,3,1,10.3,0,1320.0,480.0,2,Developing
AG04124,At-Risk,28,0.0,58.4,29.5,3.6,0,2,6.7,1,0.0,0.0,3,At-Risk
AG04125,Stable,9,5.0,76.2,42.7,7.8,5,0,14.7,0,1017.0,434.0,1,Stable
AG04126,Stable,14,5.4,87.4,35.9,10.0,2,0,14.1,0,1560.0,560.0,1,Stable
AG04127,Stable,61,6.0,87.5,48.2,8.2,3,1,2.4,0,1317.0,635.0,2,Developing
AG04128,Developing,10,1.1,67.6,30.8,8.0,0,0,13.3,0,192.0,59.0,1,Stable
AG04129,At-Risk,88,1.3,56.0,29.5,4.5,0,2,3.1,1,164.0,48.0,3,At-Risk
AG04130,Developing,13,3.6,64.4,31.5,5.3,1,0,11.0,0,578.0,182.0,3,At-Risk
AG04131,Developing,24,2.0,71.0,28.6,4.0,0,2,8.9,1,399.0,114.0,3,At-Risk
AG04132,Stable,41,9.7,82.5,36.9,7.5,3,0,7.4,0,2060.0,760.0,2,Developing
AG04133,Stable,86,8.4,70.9,44.8,7.5,3,0,2.8,0,2080.0,932.0,2,Developing
AG04134,Stable,2,2.0,78.0,37.0,6.9,1,0,18.3,0,466.0,172.0,1,Stable
AG04135,Star,57,14.6,88.1,51.4,8.2,2,0,7.8,0,5297.0,2723.0,0,Star
AG04136,Stable,31,6.8,77.2,41.4,7.3,1,0,6.3,0,1797.0,744.0,2,Developing
AG04137,At-Risk,18,0.9,54.1,35.2,3.6,0,0,13.1,1,59.0,21.0,3,At-Risk
AG04138,Developing,20,5.3,69.2,36.2,8.2,1,0,11.7,0,976.0,353.0,1,Stable
AG04139,Developing,3,0.2,63.8,27.2,6.6,0,1,19.0,0,41.0,11.0,3,At-Risk
AG04140,Stable,7,4.1,78.8,38.2,7.5,2,1,15.4,0,1113.0,425.0,1,Stable
AG04141,Stable,6,5.6,73.2,35.0,5.2,1,1,15.9,0,1301.0,455.0,1,Stable
AG04142,Star,10,8.4,81.9,44.0,9.1,0,0,23.4,0,2663.0,1172.0,1,Stable
AG04143,Stable,34,6.3,83.6,31.0,7.4,2,2,2.3,0,1604.0,497.0,2,Developing
AG04144,Stable,35,4.4,84.8,47.0,7.3,1,2,3.1,0,1020.0,479.0,2,Developing
AG04145,Stable,45,4.0,85.9,40.1,9.0,3,0,7.3,0,1115.0,447.0,2,Developing
AG04146,Star,56,16.6,89.8,49.5,9.6,2,1,8.7,0,6301.0,3119.0,0,Star
AG04147,Developing,17,3.7,70.2,36.0,7.5,0,0,12.6,0,690.0,248.0,1,Stable
AG04148,Stable,101,6.7,78.8,33.4,7.1,3,1,0.0,0,1798.0,601.0,2,Developing
AG04149,Stable,0,1.4,71.7,38.9,5.9,0,0,23.1,1,388.0,151.0,1,Stable
AG04150,Stable,37,5.6,81.7,41.6,7.5,0,2,4.3,0,1340.0,557.0,2,Developing
AG04151,Stable,29,6.1,88.5,37.1,7.3,0,0,7.8,0,1584.0,588.0,2,Developing
AG04152,Stable,3,1.3,78.5,36.0,7.1,0,1,20.5,0,350.0,126.0,1,Stable
AG04153,Stable,66,3.1,82.6,40.7,4.6,1,0,4.3,1,862.0,351.0,2,Developing
AG04154,Stable,55,4.6,79.0,43.9,7.0,0,0,2.7,0,1264.0,555.0,2,Developing
AG04155,Star,82,12.3,81.7,46.5,8.0,8,0,8.2,0,4136.0,1923.0,0,Star
AG04156,At-Risk,5,1.3,45.3,25.7,2.7,0,2,19.9,1,138.0,35.0,3,At-Risk
AG04157,Star,6,5.0,85.2,43.7,10.0,1,0,18.7,0,1876.0,820.0,1,Stable
AG04158,Stable,18,6.5,76.8,39.0,6.6,1,0,10.5,0,1595.0,622.0,1,Stable
AG04159,Stable,3,4.1,81.4,42.5,7.0,3,0,18.1,0,848.0,360.0,1,Stable
AG04160,Stable,17,3.6,78.8,42.1,6.4,0,1,11.7,1,968.0,408.0,1,Stable
AG04161,Stable,36,6.6,81.9,38.8,6.5,1,1,7.7,0,1762.0,684.0,2,Developing
AG04162,At-Risk,10,0.9,60.6,19.3,2.8,0,2,11.5,1,85.0,16.0,3,At-Risk
AG04163,Stable,36,6.4,82.4,34.8,7.0,2,1,2.5,0,1336.0,465.0,2,Developing
AG04164,Developing,9,3.4,68.6,33.6,5.8,0,2,14.1,1,457.0,154.0,3,At-Risk
AG04165,Stable,10,7.5,80.7,37.7,7.7,1,1,17.9,0,2113.0,797.0,1,Stable
AG04166,Star,93,17.3,99.0,49.2,7.9,8,0,5.9,0,7359.0,3621.0,0,Star
AG04167,Stable,0,0.0,79.8,39.6,6.9,1,1,25.2,0,0.0,0.0,1,Stable
AG04168,Stable,42,6.6,75.7,39.9,9.8,2,1,5.2,0,1618.0,646.0,2,Developing
AG04169,Stable,22,6.1,74.9,40.8,7.4,1,0,8.3,0,1574.0,642.0,2,Developing
AG04170,At-Risk,20,1.3,54.2,21.4,3.3,0,1,7.3,1,192.0,41.0,3,At-Risk
AG04171,Developing,8,0.0,74.3,31.7,7.7,0,0,14.7,0,0.0,0.0,1,Stable
AG04172,At-Risk,29,0.0,66.3,22.7,5.5,0,1,6.7,0,0.0,0.0,3,At-Risk
AG04173,Stable,12,4.9,78.8,41.1,4.3,0,1,9.3,1,1396.0,574.0,1,Stable
AG04174,Developing,10,1.8,60.9,33.5,6.0,1,0,13.5,0,343.0,115.0,3,At-Risk
AG04175,Stable,11,1.4,78.9,40.1,5.0,1,0,12.9,1,432.0,173.0,1,Stable
AG04176,Developing,9,0.6,64.0,33.3,4.6,1,1,15.8,1,112.0,37.0,3,At-Risk
AG04177,At-Risk,1,1.2,59.9,30.4,2.7,1,3,21.1,0,142.0,43.0,3,At-Risk
AG04178,Developing,120,2.0,75.2,35.8,2.7,0,2,2.8,1,330.0,118.0,3,At-Risk
AG04179,At-Risk,11,1.1,49.0,37.3,5.8,0,1,11.4,1,124.0,46.0,3,At-Risk
AG04180,Developing,22,1.0,65.7,33.8,4.5,0,1,7.7,1,167.0,56.0,3,At-Risk
AG04181,Stable,27,3.8,77.1,38.3,6.3,3,1,10.3,0,942.0,361.0,2,Developing
AG04182,Developing,2,3.4,62.5,34.3,6.6,0,1,19.9,0,551.0,189.0,1,Stable
AG04183,Stable,97,5.3,81.9,43.6,5.2,4,1,4.0,1,1279.0,558.0,2,Developing
AG04184,At-Risk,14,0.7,64.1,20.4,3.6,0,3,12.9,1,99.0,20.0,3,At-Risk
AG04185,Developing,5,1.2,64.9,29.4,5.7,0,1,18.6,0,162.0,48.0,3,At-Risk
AG04186,Stable,6,6.0,83.1,45.0,7.7,2,0,18.6,0,1637.0,737.0,1,Stable
AG04187,Stable,14,6.1,85.1,34.1,6.1,0,0,12.0,0,1218.0,415.0,1,Stable
AG04188,Star,19,11.7,88.9,42.0,7.9,6,0,12.7,0,2594.0,1089.0,0,Star
AG04189,Stable,12,4.1,86.1,40.0,6.9,0,0,12.8,0,1158.0,463.0,1,Stable
AG04190,Star,3,4.7,83.4,46.1,8.9,1,1,22.5,0,1892.0,872.0,1,Stable
AG04191,Developing,1,1.8,66.9,33.1,5.1,0,1,22.3,0,323.0,107.0,3,At-Risk
AG04192,Stable,43,6.5,73.5,45.3,8.3,1,2,4.5,0,1295.0,587.0,2,Developing
AG04193,Developing,49,4.2,69.5,26.2,6.6,1,3,6.9,0,844.0,221.0,3,At-Risk
AG04194,Stable,4,2.2,72.5,34.6,6.7,2,1,22.4,0,437.0,151.0,1,Stable
AG04195,Stable,29,7.2,78.3,42.2,7.9,2,1,6.2,0,2219.0,936.0,2,Developing
AG04196,Stable,40,5.2,80.4,43.1,5.5,2,0,8.2,0,894.0,385.0,2,Developing
AG04197,At-Risk,60,2.3,34.8,27.4,2.5,0,3,3.6,1,244.0,67.0,3,At-Risk
AG04198,Stable,66,7.4,79.2,36.3,6.8,4,0,4.0,0,2213.0,803.0,2,Developing
AG04199,Stable,19,2.8,76.6,40.9,4.7,0,0,10.8,1,864.0,353.0,1,Stable
AG04200,Stable,17,6.3,77.8,37.9,7.5,1,0,14.3,0,1655.0,627.0,1,Stable
AG04201,Developing,41,3.6,68.7,27.9,8.1,0,1,6.3,0,602.0,168.0,3,At-Risk
AG04202,Stable,26,5.4,82.1,38.9,6.2,2,0,8.1,0,1473.0,573.0,2,Developing
AG04203,Developing,6,1.6,62.4,33.9,4.9,0,1,16.7,1,234.0,79.0,3,At-Risk
AG04204,Developing,0,1.7,71.6,30.7,3.9,0,1,19.6,1,352.0,108.0,3,At-Risk
AG04205,Developing,69,2.1,78.4,32.3,6.9,0,0,2.0,1,455.0,147.0,2,Developing
AG04206,Stable,11,3.9,72.3,37.5,9.3,0,1,17.1,0,745.0,279.0,1,Stable
AG04207,Star,9,7.4,89.9,44.4,8.9,1,0,20.9,0,3512.0,1559.0,0,Star
AG04208,Stable,72,6.2,92.1,44.9,5.6,3,0,1.7,0,1436.0,645.0,2,Developing
AG04209,Stable,19,8.1,79.5,38.5,8.3,1,0,8.9,0,2134.0,822.0,2,Developing
AG04210,Developing,4,2.3,56.8,32.0,5.6,1,2,20.8,0,387.0,124.0,3,At-Risk
AG04211,Stable,50,7.6,85.4,38.7,8.1,1,0,5.3,0,1994.0,772.0,2,Developing
AG04212,Stable,2,0.7,75.0,36.7,7.5,2,0,16.4,0,187.0,69.0,1,Stable
AG04213,Stable,112,8.9,83.7,41.6,7.3,8,1,7.9,0,2335.0,971.0,0,Star
AG04214,Stable,23,5.2,80.0,35.7,9.1,1,1,9.7,0,1304.0,466.0,1,Stable
AG04215,Stable,43,6.4,84.3,38.4,9.7,2,1,8.7,0,1307.0,502.0,2,Developing
AG04216,Developing,34,3.6,60.5,32.2,7.5,0,0,7.2,1,557.0,179.0,3,At-Risk
AG04217,Star,21,10.9,86.9,39.9,8.6,0,0,11.3,0,4800.0,1915.0,0,Star
AG04218,At-Risk,18,0.0,69.8,29.1,7.4,0,0,11.8,1,0.0,0.0,1,Stable
AG04219,Developing,25,3.4,75.6,30.1,6.2,0,1,6.1,0,599.0,180.0,3,At-Risk
AG04220,Stable,9,4.7,77.8,38.7,7.0,0,0,15.5,0,1237.0,479.0,1,Stable
AG04221,Star,32,11.1,94.3,45.0,9.2,3,1,8.1,0,4335.0,1951.0,0,Star
AG04222,Stable,5,3.7,86.2,39.4,7.4,2,1,17.8,0,767.0,302.0,1,Stable
AG04223,Stable,6,1.1,71.1,41.9,6.6,1,0,18.1,0,260.0,109.0,1,Stable
AG04224,Stable,32,1.7,84.5,40.1,4.2,0,1,7.9,1,514.0,206.0,1,Stable
AG04225,At-Risk,60,0.8,44.6,36.7,5.6,0,0,0.7,0,78.0,29.0,3,At-Risk
AG04226,Developing,53,4.8,79.6,29.3,6.6,0,1,2.9,0,900.0,264.0,2,Developing
AG04227,Stable,4,0.0,78.9,36.7,7.7,0,0,15.0,0,0.0,0.0,1,Stable
AG04228,Stable,12,3.7,74.0,35.5,7.4,1,1,15.4,0,908.0,322.0,1,Stable
AG04229,Stable,99,2.9,90.4,43.0,4.7,0,2,2.7,1,819.0,352.0,2,Developing
AG04230,At-Risk,41,1.3,59.0,26.6,2.1,0,0,3.3,1,161.0,43.0,3,At-Risk
AG04231,Star,61,16.7,87.7,46.5,8.7,4,0,9.4,0,6918.0,3217.0,0,Star
AG04232,Developing,24,3.2,56.8,27.1,8.4,0,1,10.3,0,537.0,146.0,3,At-Risk
AG04233,Developing,75,3.9,75.4,37.3,4.9,1,0,2.7,0,537.0,200.0,2,Developing
AG04234,Star,5,7.2,90.5,47.8,10.0,2,0,20.3,0,2199.0,1051.0,0,Star
